location,latitude,longitude,forecast_issue_time,target_time,forecast_time_hours,start_step_hours,end_step_hours,control_forecast,ensemble_mean,ensemble_median,ensemble_min,ensemble_max,ensemble_spread,observed_rainfall_mm,control_error,ensemble_mean_error,absolute_control_error,absolute_ensemble_mean_error,event_significant,bust,bust_type
Chennai,13.0827,80.2707,2000-12-08,2000-12-09 15:00:00,36,36,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-09 21:00:00,42,42,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-10 03:00:00,48,48,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0009536743164062,-0.0009536743164062,-0.0009536743164062,0.0009536743164062,0.0009536743164062,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-10 09:00:00,54,54,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-10 15:00:00,60,60,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-10 21:00:00,66,66,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-11 03:00:00,72,72,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-11 09:00:00,78,78,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-11 15:00:00,84,84,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-11 21:00:00,90,90,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-12 03:00:00,96,96,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-12 09:00:00,102,102,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-12 15:00:00,108,108,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-12 21:00:00,114,114,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-13 03:00:00,120,120,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-13 09:00:00,126,126,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-13 15:00:00,132,132,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-13 21:00:00,138,138,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-14 03:00:00,144,144,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-14 09:00:00,150,150,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-14 15:00:00,156,156,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-14 21:00:00,162,162,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-15 03:00:00,168,168,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-15 09:00:00,174,174,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-15 15:00:00,180,180,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-15 21:00:00,186,186,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-16 03:00:00,192,192,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-16 09:00:00,198,198,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-16 15:00:00,204,204,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-16 21:00:00,210,210,213,0.0,0.002,0.0,0.0,0.01,0.01,0.0,0.0,0.002,0.0,0.002,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-17 03:00:00,216,216,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-17 09:00:00,222,222,225,0.0,0.002,0.0,0.0,0.01,0.01,0.0,0.0,0.002,0.0,0.002,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-17 15:00:00,228,228,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-12-08,2000-12-17 21:00:00,234,234,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
