observation_time,observed_rainfall_mm
2000-12-12 03:00:00,0.0
2000-12-12 09:00:00,0.0
2000-12-12 15:00:00,0.0
2000-12-12 21:00:00,0.0
2000-12-13 03:00:00,0.0
2000-12-13 09:00:00,0.0
2000-12-13 15:00:00,0.0
2000-12-13 21:00:00,0.0
2000-12-14 03:00:00,0.0
2000-12-14 09:00:00,0.0
2000-12-14 15:00:00,0.0
2000-12-14 21:00:00,0.0
2000-12-15 03:00:00,0.0
2000-12-15 09:00:00,0.0
2000-12-15 15:00:00,0.0
2000-12-15 21:00:00,0.0
2000-12-16 03:00:00,0.0
2000-12-16 09:00:00,0.0
2000-12-16 15:00:00,0.0
2000-12-16 21:00:00,0.0
2000-12-17 03:00:00,0.0
2000-12-17 09:00:00,0.0
2000-12-17 15:00:00,0.0
2000-12-17 21:00:00,0.0
